% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.783	0	0	279	4	1	24	6882	0
2.784	0	0	279	5	5	24	6882	0
2.785	0	0	279	6	6	26	7708	0
2.786	0	0	279	7	7	24	6882	0
2.787	0	0	279	8	8	28	9422	0
2.788	0	0	279	9	9	28	9422	0
2.789	0	0	279	10	10	24	6882	0
2.79	0	0	280	1	11	26	7708	0
2.791	0	0	280	2	12	28	9422	0
2.792	0	0	280	3	13	28	9422	0
2.793	0	0	280	4	14	24	6882	0
2.808	0	0	281	9	2	28	9422	0
2.809	0	0	281	10	3	28	9422	0
2.81	0	0	282	1	4	28	9422	0
2.811	0	0	282	2	1	24	6882	0
2.812	0	0	282	3	5	24	6882	0
2.813	0	0	282	4	6	26	7708	0
2.814	0	0	282	5	7	24	6882	0
2.815	0	0	282	6	8	28	9422	0
2.816	0	0	282	7	9	28	9422	0
2.817	0	0	282	8	10	24	6882	0
2.818	0	0	282	9	11	26	7708	0
2.819	0	0	282	10	12	28	9422	0
2.82	0	0	283	1	13	28	9422	0
2.821	0	0	283	2	14	24	6882	0
2.836	0	0	284	7	2	28	9422	0
2.837	0	0	284	8	3	28	9422	0
2.838	0	0	284	9	4	28	9422	0
2.839	0	0	284	10	1	24	6882	0
2.84	0	0	285	1	5	24	6882	0
2.841	0	0	285	2	6	26	7708	0
2.842	0	0	285	3	7	24	6882	0
2.843	0	0	285	4	8	28	9422	0
2.844	0	0	285	5	9	28	9422	0
2.845	0	0	285	6	10	24	6882	0
2.846	0	0	285	7	11	26	7708	0
2.847	0	0	285	8	12	28	9422	0
2.848	0	0	285	9	13	28	9422	0
2.849	0	0	285	10	14	24	6882	0
2.864	0	0	287	5	2	28	9422	0
2.865	0	0	287	6	3	28	9422	0
2.866	0	0	287	7	4	28	9422	0
2.867	0	0	287	8	1	24	6882	0
2.868	0	0	287	9	5	24	6882	0
2.869	0	0	287	10	6	26	7708	0
2.87	0	0	288	1	7	24	6882	0
2.871	0	0	288	2	8	28	9422	0
2.872	0	0	288	3	9	28	9422	0
2.873	0	0	288	4	10	24	6882	0
2.874	0	0	288	5	11	26	7708	0
2.875	0	0	288	6	12	28	9422	0
2.876	0	0	288	7	13	28	9422	0
2.877	0	0	288	8	14	24	6882	0
2.892	0	0	290	3	2	28	9422	0
2.893	0	0	290	4	3	28	9422	0
2.894	0	0	290	5	4	28	9422	0
2.895	0	0	290	6	1	24	6882	0
2.896	0	0	290	7	5	24	6882	0
2.897	0	0	290	8	6	26	7708	0
2.898	0	0	290	9	7	24	6882	0
2.899	0	0	290	10	8	28	9422	0
2.9	0	0	291	1	9	28	9422	0
2.901	0	0	291	2	10	24	6882	0
2.902	0	0	291	3	11	26	7708	0
2.903	0	0	291	4	12	28	9422	0
2.904	0	0	291	5	13	28	9422	0
2.905	0	0	291	6	14	24	6882	0
2.92	0	0	293	1	2	28	9422	0
2.921	0	0	293	2	3	28	9422	0
2.922	0	0	293	3	4	28	9422	0
2.923	0	0	293	4	1	24	6882	0
2.924	0	0	293	5	5	24	6882	0
2.925	0	0	293	6	6	26	7708	0
2.926	0	0	293	7	7	24	6882	0
2.927	0	0	293	8	8	28	9422	0
2.928	0	0	293	9	9	28	9422	0
2.929	0	0	293	10	10	24	6882	0
2.93	0	0	294	1	11	26	7708	0
2.931	0	0	294	2	12	28	9422	0
2.932	0	0	294	3	13	28	9422	0
2.933	0	0	294	4	14	24	6882	0
2.948	0	0	295	9	2	28	9422	0
2.949	0	0	295	10	3	28	9422	0
2.95	0	0	296	1	4	28	9422	0
2.951	0	0	296	2	1	24	6882	0
2.952	0	0	296	3	5	24	6882	0
2.953	0	0	296	4	6	26	7708	0
2.954	0	0	296	5	7	24	6882	0
2.955	0	0	296	6	8	28	9422	0
2.956	0	0	296	7	9	28	9422	0
2.957	0	0	296	8	10	24	6882	0
2.958	0	0	296	9	11	26	7708	0
2.959	0	0	296	10	12	28	9422	0
2.96	0	0	297	1	13	28	9422	0
2.961	0	0	297	2	14	24	6882	0
2.976	0	0	298	7	2	28	9422	0
2.977	0	0	298	8	3	28	9422	0
2.978	0	0	298	9	4	28	9422	0
2.979	0	0	298	10	1	24	6882	0
2.98	0	0	299	1	5	24	6882	0
2.981	0	0	299	2	6	26	7708	0
2.982	0	0	299	3	7	24	6882	0
2.983	0	0	299	4	8	28	9422	0
2.984	0	0	299	5	9	28	9422	0
2.985	0	0	299	6	10	24	6882	0
2.986	0	0	299	7	11	26	7708	0
2.987	0	0	299	8	12	28	9422	0
2.988	0	0	299	9	13	28	9422	0
2.989	0	0	299	10	14	24	6882	0
3.004	0	0	301	5	2	28	9422	0
3.005	0	0	301	6	3	28	9422	0
3.006	0	0	301	7	4	28	9422	0
3.007	0	0	301	8	1	24	6882	0
3.008	0	0	301	9	5	24	6882	0
3.009	0	0	301	10	6	26	7708	0
3.01	0	0	302	1	7	24	6882	0
3.011	0	0	302	2	8	28	9422	0
3.012	0	0	302	3	9	28	9422	0
3.013	0	0	302	4	10	24	6882	0
3.014	0	0	302	5	11	26	7708	0
3.015	0	0	302	6	12	28	9422	0
3.016	0	0	302	7	13	28	9422	0
3.017	0	0	302	8	14	24	6882	0
3.032	0	0	304	3	2	28	9422	0
3.033	0	0	304	4	3	28	9422	0
3.034	0	0	304	5	4	28	9422	0
3.035	0	0	304	6	1	24	6882	0
3.036	0	0	304	7	5	24	6882	0
3.037	0	0	304	8	6	26	7708	0
3.038	0	0	304	9	7	24	6882	0
3.039	0	0	304	10	8	28	9422	0
3.04	0	0	305	1	9	28	9422	0
3.041	0	0	305	2	10	24	6882	0
3.042	0	0	305	3	11	26	7708	0
3.043	0	0	305	4	12	28	9422	0
3.044	0	0	305	5	13	28	9422	0
3.045	0	0	305	6	14	24	6882	0
3.06	0	0	307	1	2	28	9422	0
3.061	0	0	307	2	3	28	9422	0
3.062	0	0	307	3	4	28	9422	0
3.063	0	0	307	4	1	24	6882	0
3.064	0	0	307	5	5	24	6882	0
3.065	0	0	307	6	6	26	7708	0
3.066	0	0	307	7	7	24	6882	0
3.067	0	0	307	8	8	28	9422	0
3.068	0	0	307	9	9	28	9422	0
3.069	0	0	307	10	10	24	6882	0
3.07	0	0	308	1	11	26	7708	0
3.071	0	0	308	2	12	28	9422	0
3.072	0	0	308	3	13	28	9422	0
3.073	0	0	308	4	14	24	6882	0
3.088	0	0	309	9	2	28	9422	0
3.089	0	0	309	10	3	28	9422	0
3.09	0	0	310	1	4	28	9422	0
3.091	0	0	310	2	1	24	6882	0
3.092	0	0	310	3	5	24	6882	0
3.093	0	0	310	4	6	26	7708	0
3.094	0	0	310	5	7	24	6882	0
3.095	0	0	310	6	8	28	9422	0
3.096	0	0	310	7	9	28	9422	0
3.097	0	0	310	8	10	24	6882	0
3.098	0	0	310	9	11	26	7708	0
3.099	0	0	310	10	12	28	9422	0
3.1	0	0	311	1	13	28	9422	0
3.101	0	0	311	2	14	24	6882	0
3.116	0	0	312	7	2	28	9422	0
3.117	0	0	312	8	3	28	9422	0
3.118	0	0	312	9	4	28	9422	0
3.119	0	0	312	10	1	24	6882	0
3.12	0	0	313	1	5	24	6882	0
3.121	0	0	313	2	6	26	7708	0
3.122	0	0	313	3	7	24	6882	0
3.123	0	0	313	4	8	28	9422	0
3.124	0	0	313	5	9	28	9422	0
3.125	0	0	313	6	10	24	6882	0
3.126	0	0	313	7	11	26	7708	0
3.127	0	0	313	8	12	28	9422	0
3.128	0	0	313	9	13	28	9422	0
3.129	0	0	313	10	14	24	6882	0
3.144	0	0	315	5	2	28	9422	0
3.145	0	0	315	6	3	28	9422	0
3.146	0	0	315	7	4	28	9422	0
3.147	0	0	315	8	1	24	6882	0
3.148	0	0	315	9	5	24	6882	0
3.149	0	0	315	10	6	26	7708	0
3.15	0	0	316	1	7	24	6882	0
3.151	0	0	316	2	8	28	9422	0
3.152	0	0	316	3	9	28	9422	0
3.153	0	0	316	4	10	24	6882	0
3.154	0	0	316	5	11	26	7708	0
3.155	0	0	316	6	12	28	9422	0
3.156	0	0	316	7	13	28	9422	0
3.157	0	0	316	8	14	24	6882	0
3.172	0	0	318	3	2	28	9422	0
3.173	0	0	318	4	3	28	9422	0
3.174	0	0	318	5	4	28	9422	0
3.175	0	0	318	6	1	24	6882	0
3.176	0	0	318	7	5	24	6882	0
3.177	0	0	318	8	6	26	7708	0
3.178	0	0	318	9	7	24	6882	0
3.179	0	0	318	10	8	28	9422	0
3.18	0	0	319	1	9	28	9422	0
3.181	0	0	319	2	10	24	6882	0
3.182	0	0	319	3	11	26	7708	0
3.183	0	0	319	4	12	28	9422	0
3.184	0	0	319	5	13	28	9422	0
3.185	0	0	319	6	14	24	6882	0
3.2	0	0	321	1	2	28	9422	0
3.201	0	0	321	2	3	28	9422	0
3.202	0	0	321	3	4	28	9422	0
3.203	0	0	321	4	1	24	6882	0
3.204	0	0	321	5	5	24	6882	0
3.205	0	0	321	6	6	26	7708	0
3.206	0	0	321	7	7	24	6882	0
3.207	0	0	321	8	8	28	9422	0
3.208	0	0	321	9	9	28	9422	0
3.209	0	0	321	10	10	24	6882	0
3.21	0	0	322	1	11	26	7708	0
3.211	0	0	322	2	12	28	9422	0
3.212	0	0	322	3	13	28	9422	0
3.213	0	0	322	4	14	24	6882	0
3.228	0	0	323	9	2	28	9422	0
3.229	0	0	323	10	3	28	9422	0
3.23	0	0	324	1	4	28	9422	0
3.231	0	0	324	2	1	24	6882	0
3.232	0	0	324	3	5	24	6882	0
3.233	0	0	324	4	6	26	7708	0
3.234	0	0	324	5	7	24	6882	0
3.235	0	0	324	6	8	28	9422	0
3.236	0	0	324	7	9	28	9422	0
3.237	0	0	324	8	10	24	6882	0
3.238	0	0	324	9	11	26	7708	0
3.239	0	0	324	10	12	28	9422	0
3.24	0	0	325	1	13	28	9422	0
3.241	0	0	325	2	14	24	6882	0
3.256	0	0	326	7	2	28	9422	0
3.257	0	0	326	8	3	28	9422	0
3.258	0	0	326	9	4	28	9422	0
3.259	0	0	326	10	1	24	6882	0
3.26	0	0	327	1	5	24	6882	0
3.261	0	0	327	2	6	26	7708	0
3.262	0	0	327	3	7	24	6882	0
3.263	0	0	327	4	8	28	9422	0
3.264	0	0	327	5	9	28	9422	0
3.265	0	0	327	6	10	24	6882	0
3.266	0	0	327	7	11	26	7708	0
3.267	0	0	327	8	12	28	9422	0
3.268	0	0	327	9	13	28	9422	0
3.269	0	0	327	10	14	24	6882	0
3.284	0	0	329	5	2	28	9422	0
3.285	0	0	329	6	3	28	9422	0
3.286	0	0	329	7	4	28	9422	0
3.287	0	0	329	8	1	24	6882	0
3.288	0	0	329	9	5	24	6882	0
3.289	0	0	329	10	6	26	7708	0
3.29	0	0	330	1	7	24	6882	0
3.291	0	0	330	2	8	28	9422	0
3.292	0	0	330	3	9	28	9422	0
3.293	0	0	330	4	10	24	6882	0
3.294	0	0	330	5	11	26	7708	0
3.295	0	0	330	6	12	28	9422	0
3.296	0	0	330	7	13	28	9422	0
3.297	0	0	330	8	14	24	6882	0
3.312	0	0	332	3	2	28	9422	0
3.313	0	0	332	4	3	28	9422	0
3.314	0	0	332	5	4	28	9422	0
3.315	0	0	332	6	1	24	6882	0
3.316	0	0	332	7	5	24	6882	0
3.317	0	0	332	8	6	26	7708	0
3.318	0	0	332	9	7	24	6882	0
3.319	0	0	332	10	8	28	9422	0
3.32	0	0	333	1	9	28	9422	0
3.321	0	0	333	2	10	24	6882	0
3.322	0	0	333	3	11	26	7708	0
3.323	0	0	333	4	12	28	9422	0
3.324	0	0	333	5	13	28	9422	0
3.325	0	0	333	6	14	24	6882	0
3.34	0	0	335	1	2	28	9422	0
3.341	0	0	335	2	3	28	9422	0
3.342	0	0	335	3	4	28	9422	0
3.343	0	0	335	4	1	24	6882	0
3.344	0	0	335	5	5	24	6882	0
3.345	0	0	335	6	6	26	7708	0
3.346	0	0	335	7	7	24	6882	0
3.347	0	0	335	8	8	28	9422	0
3.348	0	0	335	9	9	28	9422	0
3.349	0	0	335	10	10	24	6882	0
3.35	0	0	336	1	11	26	7708	0
3.351	0	0	336	2	12	28	9422	0
3.352	0	0	336	3	13	28	9422	0
3.353	0	0	336	4	14	24	6882	0
3.368	0	0	337	9	2	28	9422	0
3.369	0	0	337	10	3	28	9422	0
3.37	0	0	338	1	4	28	9422	0
3.371	0	0	338	2	1	24	6882	0
3.372	0	0	338	3	5	24	6882	0
3.373	0	0	338	4	6	26	7708	0
3.374	0	0	338	5	7	24	6882	0
3.375	0	0	338	6	8	28	9422	0
3.376	0	0	338	7	9	28	9422	0
3.377	0	0	338	8	10	24	6882	0
3.378	0	0	338	9	11	26	7708	0
3.379	0	0	338	10	12	28	9422	0
3.38	0	0	339	1	13	28	9422	0
3.381	0	0	339	2	14	24	6882	0
3.396	0	0	340	7	2	28	9422	0
3.397	0	0	340	8	3	28	9422	0
3.398	0	0	340	9	4	28	9422	0
3.399	0	0	340	10	1	24	6882	0
3.4	0	0	341	1	5	24	6882	0
3.401	0	0	341	2	6	26	7708	0
3.402	0	0	341	3	7	24	6882	0
3.403	0	0	341	4	8	28	9422	0
3.404	0	0	341	5	9	28	9422	0
3.405	0	0	341	6	10	24	6882	0
3.406	0	0	341	7	11	26	7708	0
3.407	0	0	341	8	12	28	9422	0
3.408	0	0	341	9	13	28	9422	0
3.409	0	0	341	10	14	24	6882	0
3.424	0	0	343	5	2	28	9422	0
3.425	0	0	343	6	3	28	9422	0
3.426	0	0	343	7	4	28	9422	0
3.427	0	0	343	8	1	24	6882	0
3.428	0	0	343	9	5	24	6882	0
3.429	0	0	343	10	6	26	7708	0
3.43	0	0	344	1	7	24	6882	0
3.431	0	0	344	2	8	28	9422	0
3.432	0	0	344	3	9	28	9422	0
3.433	0	0	344	4	10	24	6882	0
3.434	0	0	344	5	11	26	7708	0
3.435	0	0	344	6	12	28	9422	0
3.436	0	0	344	7	13	28	9422	0
3.437	0	0	344	8	14	24	6882	0
3.452	0	0	346	3	2	28	9422	0
3.453	0	0	346	4	3	28	9422	0
3.454	0	0	346	5	4	28	9422	0
3.455	0	0	346	6	1	24	6882	0
3.456	0	0	346	7	5	24	6882	0
3.457	0	0	346	8	6	26	7708	0
3.458	0	0	346	9	7	24	6882	0
3.459	0	0	346	10	8	28	9422	0
3.46	0	0	347	1	9	28	9422	0
3.461	0	0	347	2	10	24	6882	0
3.462	0	0	347	3	11	26	7708	0
3.463	0	0	347	4	12	28	9422	0
3.464	0	0	347	5	13	28	9422	0
3.465	0	0	347	6	14	24	6882	0
3.48	0	0	349	1	2	28	9422	0
3.481	0	0	349	2	3	28	9422	0
3.482	0	0	349	3	4	28	9422	0
3.483	0	0	349	4	1	24	6882	0
3.484	0	0	349	5	5	24	6882	0
3.485	0	0	349	6	6	26	7708	0
3.486	0	0	349	7	7	24	6882	0
3.487	0	0	349	8	8	28	9422	0
3.488	0	0	349	9	9	28	9422	0
3.489	0	0	349	10	10	24	6882	0
3.49	0	0	350	1	11	26	7708	0
3.491	0	0	350	2	12	28	9422	0
3.492	0	0	350	3	13	28	9422	0
3.493	0	0	350	4	14	24	6882	0
3.508	0	0	351	9	2	28	9422	0
3.509	0	0	351	10	3	28	9422	0
3.51	0	0	352	1	4	28	9422	0
3.511	0	0	352	2	1	24	6882	0
3.512	0	0	352	3	5	24	6882	0
3.513	0	0	352	4	6	26	7708	0
3.514	0	0	352	5	7	24	6882	0
3.515	0	0	352	6	8	28	9422	0
3.516	0	0	352	7	9	28	9422	0
3.517	0	0	352	8	10	24	6882	0
3.518	0	0	352	9	11	26	7708	0
3.519	0	0	352	10	12	28	9422	0
3.52	0	0	353	1	13	28	9422	0
3.521	0	0	353	2	14	24	6882	0
3.536	0	0	354	7	2	28	9422	0
3.537	0	0	354	8	3	28	9422	0
3.538	0	0	354	9	4	28	9422	0
3.539	0	0	354	10	1	24	6882	0
3.54	0	0	355	1	5	24	6882	0
3.541	0	0	355	2	6	26	7708	0
3.542	0	0	355	3	7	24	6882	0
3.543	0	0	355	4	8	28	9422	0
3.544	0	0	355	5	9	28	9422	0
3.545	0	0	355	6	10	24	6882	0
3.546	0	0	355	7	11	26	7708	0
3.547	0	0	355	8	12	28	9422	0
3.548	0	0	355	9	13	28	9422	0
3.549	0	0	355	10	14	24	6882	0
3.564	0	0	357	5	2	28	9422	0
3.565	0	0	357	6	3	28	9422	0
3.566	0	0	357	7	4	28	9422	0
3.567	0	0	357	8	1	24	6882	0
3.568	0	0	357	9	5	24	6882	0
3.569	0	0	357	10	6	26	7708	0
3.57	0	0	358	1	7	24	6882	0
3.571	0	0	358	2	8	28	9422	0
3.572	0	0	358	3	9	28	9422	0
3.573	0	0	358	4	10	24	6882	0
3.574	0	0	358	5	11	26	7708	0
3.575	0	0	358	6	12	28	9422	0
3.576	0	0	358	7	13	28	9422	0
3.577	0	0	358	8	14	24	6882	0
3.592	0	0	360	3	2	28	9422	0
3.593	0	0	360	4	3	28	9422	0
3.594	0	0	360	5	4	28	9422	0
3.595	0	0	360	6	1	24	6882	0
3.596	0	0	360	7	5	24	6882	0
3.597	0	0	360	8	6	26	7708	0
3.598	0	0	360	9	7	24	6882	0
3.599	0	0	360	10	8	28	9422	0
3.6	0	0	361	1	9	28	9422	0
3.601	0	0	361	2	10	24	6882	0
3.602	0	0	361	3	11	26	7708	0
3.603	0	0	361	4	12	28	9422	0
3.604	0	0	361	5	13	28	9422	0
3.605	0	0	361	6	14	24	6882	0
3.62	0	0	363	1	2	28	9422	0
3.621	0	0	363	2	3	28	9422	0
3.622	0	0	363	3	4	28	9422	0
3.623	0	0	363	4	1	24	6882	0
3.624	0	0	363	5	5	24	6882	0
3.625	0	0	363	6	6	26	7708	0
3.626	0	0	363	7	7	24	6882	0
3.627	0	0	363	8	8	28	9422	0
3.628	0	0	363	9	9	28	9422	0
3.629	0	0	363	10	10	24	6882	0
3.63	0	0	364	1	11	26	7708	0
3.631	0	0	364	2	12	28	9422	0
3.632	0	0	364	3	13	28	9422	0
3.633	0	0	364	4	14	24	6882	0
3.648	0	0	365	9	2	28	9422	0
3.649	0	0	365	10	3	28	9422	0
3.65	0	0	366	1	4	28	9422	0
3.651	0	0	366	2	1	24	6882	0
3.652	0	0	366	3	5	24	6882	0
3.653	0	0	366	4	6	26	7708	0
3.654	0	0	366	5	7	24	6882	0
3.655	0	0	366	6	8	28	9422	0
3.656	0	0	366	7	9	28	9422	0
3.657	0	0	366	8	10	24	6882	0
3.658	0	0	366	9	11	26	7708	0
3.659	0	0	366	10	12	28	9422	0
3.66	0	0	367	1	13	28	9422	0
3.661	0	0	367	2	14	24	6882	0
3.676	0	0	368	7	2	28	9422	0
3.677	0	0	368	8	3	28	9422	0
3.678	0	0	368	9	4	28	9422	0
3.679	0	0	368	10	1	24	6882	0
3.68	0	0	369	1	5	24	6882	0
3.681	0	0	369	2	6	26	7708	0
3.682	0	0	369	3	7	24	6882	0
3.683	0	0	369	4	8	28	9422	0
3.684	0	0	369	5	9	28	9422	0
3.685	0	0	369	6	10	24	6882	0
3.686	0	0	369	7	11	26	7708	0
3.687	0	0	369	8	12	28	9422	0
3.688	0	0	369	9	13	28	9422	0
3.689	0	0	369	10	14	24	6882	0
3.704	0	0	371	5	2	28	9422	0
3.705	0	0	371	6	3	28	9422	0
3.706	0	0	371	7	4	28	9422	0
3.707	0	0	371	8	1	24	6882	0
3.708	0	0	371	9	5	24	6882	0
3.709	0	0	371	10	6	26	7708	0
3.71	0	0	372	1	7	24	6882	0
3.711	0	0	372	2	8	28	9422	0
3.712	0	0	372	3	9	28	9422	0
3.713	0	0	372	4	10	24	6882	0
3.714	0	0	372	5	11	26	7708	0
3.715	0	0	372	6	12	28	9422	0
3.716	0	0	372	7	13	28	9422	0
3.717	0	0	372	8	14	24	6882	0
3.732	0	0	374	3	2	28	9422	0
3.733	0	0	374	4	3	28	9422	0
3.734	0	0	374	5	4	28	9422	0
3.735	0	0	374	6	1	24	6882	0
3.736	0	0	374	7	5	24	6882	0
3.737	0	0	374	8	6	26	7708	0
3.738	0	0	374	9	7	24	6882	0
3.739	0	0	374	10	8	28	9422	0
3.74	0	0	375	1	9	28	9422	0
3.741	0	0	375	2	10	24	6882	0
3.742	0	0	375	3	11	26	7708	0
3.743	0	0	375	4	12	28	9422	0
3.744	0	0	375	5	13	28	9422	0
3.745	0	0	375	6	14	24	6882	0
3.76	0	0	377	1	2	28	9422	0
3.761	0	0	377	2	3	28	9422	0
3.762	0	0	377	3	4	28	9422	0
3.763	0	0	377	4	1	24	6882	0
3.764	0	0	377	5	5	24	6882	0
3.765	0	0	377	6	6	26	7708	0
3.766	0	0	377	7	7	24	6882	0
3.767	0	0	377	8	8	28	9422	0
3.768	0	0	377	9	9	28	9422	0
3.769	0	0	377	10	10	24	6882	0
3.77	0	0	378	1	11	26	7708	0
3.771	0	0	378	2	12	28	9422	0
3.772	0	0	378	3	13	28	9422	0
3.773	0	0	378	4	14	24	6882	0
3.788	0	0	379	9	2	28	9422	0
3.789	0	0	379	10	3	28	9422	0
3.79	0	0	380	1	4	28	9422	0
3.791	0	0	380	2	1	24	6882	0
3.792	0	0	380	3	5	24	6882	0
3.793	0	0	380	4	6	26	7708	0
3.794	0	0	380	5	7	24	6882	0
3.795	0	0	380	6	8	28	9422	0
3.796	0	0	380	7	9	28	9422	0
3.797	0	0	380	8	10	24	6882	0
3.798	0	0	380	9	11	26	7708	0
3.799	0	0	380	10	12	28	9422	0
3.8	0	0	381	1	13	28	9422	0
3.801	0	0	381	2	14	24	6882	0
3.816	0	0	382	7	2	28	9422	0
3.817	0	0	382	8	3	28	9422	0
3.818	0	0	382	9	4	28	9422	0
3.819	0	0	382	10	1	24	6882	0
3.82	0	0	383	1	5	24	6882	0
3.821	0	0	383	2	6	26	7708	0
3.822	0	0	383	3	7	24	6882	0
3.823	0	0	383	4	8	28	9422	0
3.824	0	0	383	5	9	28	9422	0
3.825	0	0	383	6	10	24	6882	0
3.826	0	0	383	7	11	26	7708	0
3.827	0	0	383	8	12	28	9422	0
3.828	0	0	383	9	13	28	9422	0
3.829	0	0	383	10	14	24	6882	0
3.844	0	0	385	5	2	28	9422	0
3.845	0	0	385	6	3	28	9422	0
3.846	0	0	385	7	4	28	9422	0
3.847	0	0	385	8	1	24	6882	0
3.848	0	0	385	9	5	24	6882	0
3.849	0	0	385	10	6	26	7708	0
3.85	0	0	386	1	7	24	6882	0
3.851	0	0	386	2	8	28	9422	0
3.852	0	0	386	3	9	28	9422	0
3.853	0	0	386	4	10	24	6882	0
3.854	0	0	386	5	11	26	7708	0
3.855	0	0	386	6	12	28	9422	0
3.856	0	0	386	7	13	28	9422	0
3.857	0	0	386	8	14	24	6882	0
3.872	0	0	388	3	2	28	9422	0
3.873	0	0	388	4	3	28	9422	0
3.874	0	0	388	5	4	28	9422	0
3.875	0	0	388	6	1	24	6882	0
3.876	0	0	388	7	5	24	6882	0
3.877	0	0	388	8	6	26	7708	0
3.878	0	0	388	9	7	24	6882	0
3.879	0	0	388	10	8	28	9422	0
3.88	0	0	389	1	9	28	9422	0
3.881	0	0	389	2	10	24	6882	0
3.882	0	0	389	3	11	26	7708	0
3.883	0	0	389	4	12	28	9422	0
3.884	0	0	389	5	13	28	9422	0
3.885	0	0	389	6	14	24	6882	0
3.9	0	0	391	1	2	28	9422	0
3.901	0	0	391	2	3	28	9422	0
3.902	0	0	391	3	4	28	9422	0
3.903	0	0	391	4	1	24	6882	0
3.904	0	0	391	5	5	24	6882	0
3.905	0	0	391	6	6	26	7708	0
3.906	0	0	391	7	7	24	6882	0
3.907	0	0	391	8	8	28	9422	0
3.908	0	0	391	9	9	28	9422	0
3.909	0	0	391	10	10	24	6882	0
3.91	0	0	392	1	11	26	7708	0
3.911	0	0	392	2	12	28	9422	0
3.912	0	0	392	3	13	28	9422	0
3.913	0	0	392	4	14	24	6882	0
3.928	0	0	393	9	2	28	9422	0
3.929	0	0	393	10	3	28	9422	0
3.93	0	0	394	1	4	28	9422	0
3.931	0	0	394	2	1	24	6882	0
3.932	0	0	394	3	5	24	6882	0
3.933	0	0	394	4	6	26	7708	0
3.934	0	0	394	5	7	24	6882	0
3.935	0	0	394	6	8	28	9422	0
3.936	0	0	394	7	9	28	9422	0
3.937	0	0	394	8	10	24	6882	0
3.938	0	0	394	9	11	26	7708	0
3.939	0	0	394	10	12	28	9422	0
3.94	0	0	395	1	13	28	9422	0
3.941	0	0	395	2	14	24	6882	0
3.956	0	0	396	7	2	28	9422	0
3.957	0	0	396	8	3	28	9422	0
3.958	0	0	396	9	4	28	9422	0
3.959	0	0	396	10	1	24	6882	0
3.96	0	0	397	1	5	24	6882	0
3.961	0	0	397	2	6	26	7708	0
3.962	0	0	397	3	7	24	6882	0
3.963	0	0	397	4	8	28	9422	0
3.964	0	0	397	5	9	28	9422	0
3.965	0	0	397	6	10	24	6882	0
3.966	0	0	397	7	11	26	7708	0
3.967	0	0	397	8	12	28	9422	0
3.968	0	0	397	9	13	28	9422	0
3.969	0	0	397	10	14	24	6882	0
3.984	0	0	399	5	2	28	9422	0
3.985	0	0	399	6	3	28	9422	0
3.986	0	0	399	7	4	28	9422	0
3.987	0	0	399	8	1	24	6882	0
3.988	0	0	399	9	5	24	6882	0
3.989	0	0	399	10	6	26	7708	0
3.99	0	0	400	1	7	24	6882	0
3.991	0	0	400	2	8	28	9422	0
3.992	0	0	400	3	9	28	9422	0
3.993	0	0	400	4	10	24	6882	0
3.994	0	0	400	5	11	26	7708	0
3.995	0	0	400	6	12	28	9422	0
3.996	0	0	400	7	13	28	9422	0
3.997	0	0	400	8	14	24	6882	0
4.012	0	0	402	3	2	28	9422	0
4.013	0	0	402	4	3	28	9422	0
4.014	0	0	402	5	4	28	9422	0
4.015	0	0	402	6	1	24	6882	0
4.016	0	0	402	7	5	24	6882	0
4.017	0	0	402	8	6	26	7708	0
4.018	0	0	402	9	7	24	6882	0
4.019	0	0	402	10	8	28	9422	0
4.02	0	0	403	1	9	28	9422	0
4.021	0	0	403	2	10	24	6882	0
4.022	0	0	403	3	11	26	7708	0
4.023	0	0	403	4	12	28	9422	0
4.024	0	0	403	5	13	28	9422	0
4.025	0	0	403	6	14	24	6882	0
4.04	0	0	405	1	2	28	9422	0
4.041	0	0	405	2	3	28	9422	0
4.042	0	0	405	3	4	28	9422	0
4.043	0	0	405	4	1	24	6882	0
4.044	0	0	405	5	5	24	6882	0
4.045	0	0	405	6	6	26	7708	0
4.046	0	0	405	7	7	24	6882	0
4.047	0	0	405	8	8	28	9422	0
4.048	0	0	405	9	9	28	9422	0
4.049	0	0	405	10	10	24	6882	0
4.05	0	0	406	1	11	26	7708	0
4.051	0	0	406	2	12	28	9422	0
4.052	0	0	406	3	13	28	9422	0
4.053	0	0	406	4	14	24	6882	0
4.068	0	0	407	9	2	28	9422	0
4.069	0	0	407	10	3	28	9422	0
4.07	0	0	408	1	4	28	9422	0
4.071	0	0	408	2	1	24	6882	0
4.072	0	0	408	3	5	24	6882	0
4.073	0	0	408	4	6	26	7708	0
4.074	0	0	408	5	7	24	6882	0
4.075	0	0	408	6	8	28	9422	0
4.076	0	0	408	7	9	28	9422	0
4.077	0	0	408	8	10	24	6882	0
4.078	0	0	408	9	11	26	7708	0
4.079	0	0	408	10	12	28	9422	0
4.08	0	0	409	1	13	28	9422	0
4.081	0	0	409	2	14	24	6882	0
4.096	0	0	410	7	2	28	9422	0
4.097	0	0	410	8	3	28	9422	0
4.098	0	0	410	9	4	28	9422	0
4.099	0	0	410	10	1	24	6882	0
4.1	0	0	411	1	5	24	6882	0
4.101	0	0	411	2	6	26	7708	0
4.102	0	0	411	3	7	24	6882	0
4.103	0	0	411	4	8	28	9422	0
4.104	0	0	411	5	9	28	9422	0
4.105	0	0	411	6	10	24	6882	0
